Month,4YO,5YO,3-5YO Avg.
Jan-18,66000,56000,71000
Mar,64000,47000,77000
May,64000,49000,80000
Jul,64000,49000,81000
Sep,63000,50000,79000
Nov,62000,48000,72000
Jan-19,71000,58000,94000
Mar,70000,58000,83000
May,70000,57000,90000
Jul,68000,58000,84000
Sep,65000,56000,82000
Nov,61000,48000,74000
Jan-20,67000,52000,88000
Mar,66000,45000,84000
May,63000,42000,81000
Jul,56000,39000,74000
Sep,54000,39000,74000
Nov,53000,38000,71000
Jan-21,71000,55000,92000
Mar,71000,54000,93000
May,76000,59000,99000
