Month,4YO,5YO,3-5YO Avg.
Jan-16,70000,57000,73000
Mar,67000,50000,77000
May,64000,45000,81000
Jul,62000,42000,79000
Sep,60000,48000,66000
Nov,58000,41000,62000
Jan-17,67000,52000,61000
Mar,64000,45000,62000
May,61000,44000,60000
Jul,57000,47000,58000
Sep,53000,55000,56000
Nov,53000,48000,55000
Jan-18,70000,55000,65000
Mar,66000,46000,63000
May,65000,47000,64000
Jul,64000,50000,64000
Sep,63000,51000,64000
Nov,62000,52000,64000
Jan-19,72000,58000,75000
Mar (est.),71000,57000,72000
