Month,4YO,5YO,3-5YO Avg.
Jan-18,67500,55000,70500
Mar,64000,47000,63000
May,65000,47000,64000
Jul,66000,49000,64000
Sep,63000,50000,62000
Nov,62000,48000,62000
Jan-19,78000,62000,73000
Mar,70000,58000,70000
May,70000,55000,68000
Jul,68000,51000,65000
Sep,63000,46000,61000
Nov,60000,46000,59000
Jan-20,64000,42000,66000
Mar,61000,45000,64000
May,56000,40000,60000
Jul,52000,38000,56000
Sep,55000,40000,53000
Nov,54000,39000,52000
Jan-21,50000,40000,50000
Mar,73000,52000,71000
