Month,4YO,5YO,3-5YO Avg.
Jan-18,68000,47000,63000
Mar,63000,48000,63000
May,66000,49000,64000
Jul,66000,48000,64000
Sep,64000,50000,63000
Nov,62000,53000,62000
Jan-19,78000,62000,73000
Mar,72000,59000,68000
May,70000,56000,67000
Jul,69000,54000,66000
Sep,67000,50000,63000
Nov,60000,46000,58000
Jan-20,67000,49000,63000
Mar,62000,43000,60000
May,56000,39000,56000
Jul,52000,38000,54000
Sep,51000,38000,52000
Nov,51000,40000,51000
Jan-21,73000,53000,70000
Mar,71000,55000,72000
