Month,4YO,5YO,3-5YO Avg.
Jan-16,70000,57000,73000
Mar,66000,45000,77000
May,63000,43000,81000
Jul,60000,48000,77000
Sep,58000,47000,72000
Nov,54000,41000,67000
Jan-17,67000,42000,78000
Mar,66000,44000,78000
May,62000,45000,82000
Jul,61000,47000,78000
Sep,57000,45000,61000
Nov,52000,40000,60000
Jan-18,65000,55000,82000
Mar,65000,47000,76000
May,66000,47000,78000
Jul,65000,48000,73000
Sep,63000,50000,68000
Nov,62000,53000,65000
Jan-19,78000,60000,71000
Mar,69000,61000,94000
May,68000,69000,93000
