Month,4YO,5YO,3-5YO Avg.
Jan-16,70000,57000,73000
Mar,67000,45000,77000
May,64000,48000,81000
Jul,61000,47000,78000
Sep,59000,44000,74000
Nov,54000,40000,66000
Jan-17,68000,45000,79000
Mar,63000,45000,78000
May,61000,46000,64000
Jul,57000,45000,62000
Sep,52000,41000,59000
Nov,51000,40000,56000
Jan-18,66000,55000,67000
Mar,67000,47000,85000
May,65000,47000,76000
Jul,66000,48000,78000
Sep,63000,50000,67000
Nov,62000,52000,64000
Jan-19,73000,61000,78000
Mar,68000,58000,94000
May,67000,57000,82000
