Month,4YO,5YO,3-5YO Avg.
Jan-15,78000,70000,85000
Mar,72000,62000,82000
May,71000,64000,79000
Jul,73000,61000,80000
Sep,70000,58000,77000
Nov,68000,58000,77000
Jan-16,62000,53000,73000
Mar,70000,58000,93000
May,66000,45000,81000
Jul,65000,48000,78000
Sep,60000,49000,77000
Nov,58000,42000,68000
Jan-17,67000,45000,78000
Mar,61000,45000,81000
May,60000,46000,79000
Jul,59000,45000,77000
Sep,55000,42000,70000
Nov,52000,41000,70000
Jan-18,66000,52000,68000
Mar,65000,46000,85000
