Month,4YO,5YO,3-5YO Avg.
Jan-16,68000,57000,73000
Mar,65000,45000,80000
May,61000,52000,76000
Jul,60000,46000,80000
Sep,58000,42000,73000
Nov,54000,41000,67000
Jan-17,67000,55000,78000
Mar,65000,43000,79000
May,61000,51000,82000
Jul,62000,43000,79000
Sep,60000,44000,73000
Nov,58000,40000,69000
Jan-18,65000,46000,72000
Mar,64000,46000,92000
May,64000,48000,82000
Jul,65000,51000,85000
Sep,65000,52000,82000
Nov,62000,52000,78000
Jan-19,62000,57000,95000
Mar (est.),72000,57000,90000
