Date,4YO,5YO,Source_File,3YO,2YO,Quarter,Month,2YO_no_outliers,3YO_no_outliers,4YO_no_outliers,5YO_no_outliers
2016-11-01,57000.0,42000.0,01_2020.csv,,,2016Q4,2016-11,,,57000.0,42000.0
2016-11-01,59000.0,41000.0,08_2018.csv,,,2016Q4,2016-11,,,59000.0,41000.0
2016-11-01,54000.0,42000.0,05_2020.csv,,,2016Q4,2016-11,,,54000.0,42000.0
2016-11-01,56700.0,41600.0,02_2018.csv,,,2016Q4,2016-11,,,56700.0,41600.0
2016-11-01,55000.0,41000.0,06_2020.csv,,,2016Q4,2016-11,,,55000.0,41000.0
2016-11-01,55000.0,42000.0,04_2018.csv,,,2016Q4,2016-11,,,55000.0,42000.0
2016-11-01,55000.0,53000.0,11_2019.csv,,,2016Q4,2016-11,,,55000.0,53000.0
2016-11-01,55000.0,46000.0,01_2019.csv,,,2016Q4,2016-11,,,55000.0,46000.0
2016-11-01,58000.0,41000.0,08_2019.csv,,,2016Q4,2016-11,,,58000.0,41000.0
2016-11-01,54000.0,41000.0,06_2019.csv,,,2016Q4,2016-11,,,54000.0,41000.0
2016-11-01,55000.0,40000.0,02_2019.csv,,,2016Q4,2016-11,,,55000.0,40000.0
2016-11-01,57000.0,41000.0,02_2020.csv,,,2016Q4,2016-11,,,57000.0,41000.0
2016-11-01,56000.0,41000.0,11_2020.csv,,,2016Q4,2016-11,,,56000.0,41000.0
2016-11-01,57000.0,41000.0,10_2019.csv,,,2016Q4,2016-11,,,57000.0,41000.0
2016-11-01,58000.0,41000.0,04_2019.csv,,,2016Q4,2016-11,,,58000.0,41000.0
2016-11-01,61000.0,41000.0,06_2018.csv,,,2016Q4,2016-11,,,61000.0,41000.0
2016-11-01,55000.0,41000.0,09_2020.csv,,,2016Q4,2016-11,,,55000.0,41000.0
2016-11-01,56000.0,41000.0,08_2020.csv,,,2016Q4,2016-11,,,56000.0,41000.0
2016-12-01,54000.0,41000.0,09_2018.csv,,,2016Q4,2016-12,,,54000.0,41000.0
2016-12-01,67000.0,53000.0,01_2019.csv,,,2016Q4,2016-12,,,67000.0,53000.0
2016-12-01,55200.0,40100.0,02_2018.csv,,,2016Q4,2016-12,,,55200.0,40100.0
2016-12-01,55000.0,41000.0,02_2019.csv,,,2016Q4,2016-12,,,55000.0,41000.0
2016-12-01,54000.0,40000.0,03_2019.csv,,,2016Q4,2016-12,,,54000.0,40000.0
2016-12-01,54000.0,40000.0,11_2018.csv,,,2016Q4,2016-12,,,54000.0,40000.0
2016-12-01,,,12_2018.csv,,,2016Q4,2016-12,,,,
2016-12-01,56000.0,41000.0,03_2018.csv,,,2016Q4,2016-12,,,56000.0,41000.0
2017-01-01,68000.0,53000.0,05_2019.csv,,,2017Q1,2017-01,,,68000.0,53000.0
2017-01-01,67000.0,42000.0,02_2020.csv,,,2017Q1,2017-01,,,67000.0,42000.0
2017-01-01,67000.0,43000.0,09_2020.csv,,,2017Q1,2017-01,,,67000.0,43000.0
2017-01-01,67000.0,54000.0,11_2019.csv,,,2017Q1,2017-01,,,67000.0,54000.0
2017-01-01,67000.0,51000.0,11_2018.csv,,,2017Q1,2017-01,,,67000.0,51000.0
2017-01-01,67200.0,52900.0,02_2018.csv,,,2017Q1,2017-01,,,67200.0,52900.0
2017-01-01,67000.0,49000.0,11_2020.csv,,,2017Q1,2017-01,,,67000.0,49000.0
2017-01-01,67000.0,53000.0,03_2019.csv,,,2017Q1,2017-01,,,67000.0,53000.0
2017-01-01,69000.0,45000.0,08_2020.csv,,,2017Q1,2017-01,,,69000.0,45000.0
2017-01-01,57000.0,43000.0,09_2019.csv,65000.0,82000.0,2017Q1,2017-01,82000.0,65000.0,57000.0,43000.0
2017-01-01,67000.0,54000.0,01_2019.csv,,,2017Q1,2017-01,,,67000.0,54000.0
2017-01-01,68000.0,53000.0,01_2020.csv,,,2017Q1,2017-01,,,68000.0,53000.0
2017-01-01,67000.0,42000.0,06_2019.csv,,,2017Q1,2017-01,,,67000.0,42000.0
2017-01-01,66000.0,44000.0,10_2020.csv,,,2017Q1,2017-01,,,66000.0,44000.0
2017-01-01,57000.0,40000.0,08_2018.csv,,,2017Q1,2017-01,,,57000.0,40000.0
2017-01-01,67000.0,54000.0,03_2018.csv,,,2017Q1,2017-01,,,67000.0,54000.0
2017-01-01,68000.0,52000.0,06_2018.csv,,,2017Q1,2017-01,,,68000.0,52000.0
2017-01-01,67000.0,52000.0,04_2019.csv,,,2017Q1,2017-01,,,67000.0,52000.0
2017-01-01,67000.0,41000.0,08_2019.csv,,,2017Q1,2017-01,,,67000.0,41000.0
2017-01-01,68000.0,52000.0,09_2018.csv,,,2017Q1,2017-01,,,68000.0,52000.0
2017-01-01,68000.0,45000.0,04_2020.csv,,,2017Q1,2017-01,,,68000.0,45000.0
2017-01-01,68000.0,52000.0,03_2020.csv,,,2017Q1,2017-01,,,68000.0,52000.0
2017-01-01,68000.0,45000.0,04_2018.csv,,,2017Q1,2017-01,,,68000.0,45000.0
2017-01-01,68000.0,52000.0,02_2019.csv,,,2017Q1,2017-01,,,68000.0,52000.0
2017-01-01,66000.0,46000.0,06_2020.csv,,,2017Q1,2017-01,,,66000.0,46000.0
2017-01-01,68000.0,52000.0,05_2020.csv,,,2017Q1,2017-01,,,68000.0,52000.0
2017-01-01,,,07_2018.csv,,,2017Q1,2017-01,,,,
2017-01-01,67000.0,44000.0,10_2019.csv,,,2017Q1,2017-01,,,67000.0,44000.0
2017-01-01,67000.0,45000.0,05_2018.csv,,,2017Q1,2017-01,,,67000.0,45000.0
2017-01-01,67000.0,53000.0,12_2019.csv,,,2017Q1,2017-01,,,67000.0,53000.0
2017-01-01,68000.0,41000.0,07_2020.csv,,,2017Q1,2017-01,,,68000.0,41000.0
2017-01-01,67000.0,45000.0,12_2018.csv,,,2017Q1,2017-01,,,67000.0,45000.0
2017-01-01,68000.0,45000.0,07_2019.csv,,,2017Q1,2017-01,,,68000.0,45000.0
2017-02-01,67000.0,48000.0,02_2019.csv,,,2017Q1,2017-02,,,67000.0,48000.0
2017-02-01,67000.0,45000.0,12_2018.csv,,,2017Q1,2017-02,,,67000.0,45000.0
2017-02-01,66000.0,44700.0,02_2018.csv,,,2017Q1,2017-02,,,66000.0,44700.0
2017-02-01,67000.0,46000.0,09_2018.csv,,,2017Q1,2017-02,,,67000.0,46000.0
2017-02-01,65000.0,45000.0,01_2019.csv,,,2017Q1,2017-02,,,65000.0,45000.0
2017-02-01,66000.0,46000.0,03_2019.csv,,,2017Q1,2017-02,,,66000.0,46000.0
2017-02-01,66000.0,53000.0,03_2018.csv,,,2017Q1,2017-02,,,66000.0,53000.0
2017-02-01,68000.0,45000.0,11_2018.csv,,,2017Q1,2017-02,,,68000.0,45000.0
2017-03-01,67000.0,45000.0,03_2020.csv,,,2017Q1,2017-03,,,67000.0,45000.0
2017-03-01,63000.0,45000.0,09_2020.csv,,,2017Q1,2017-03,,,63000.0,45000.0
2017-03-01,65000.0,45000.0,10_2019.csv,,,2017Q1,2017-03,,,65000.0,45000.0
2017-03-01,61000.0,45000.0,04_2018.csv,,,2017Q1,2017-03,,,61000.0,45000.0
2017-03-01,65000.0,46000.0,12_2018.csv,,,2017Q1,2017-03,,,65000.0,46000.0
2017-03-01,62000.0,45000.0,08_2019.csv,,,2017Q1,2017-03,,,62000.0,45000.0
2017-03-01,64700.0,44500.0,02_2018.csv,,,2017Q1,2017-03,,,64700.0,44500.0
2017-03-01,61000.0,45000.0,05_2018.csv,,,2017Q1,2017-03,,,61000.0,45000.0
2017-03-01,67000.0,46000.0,04_2020.csv,,,2017Q1,2017-03,,,67000.0,46000.0
2017-03-01,64000.0,45000.0,04_2019.csv,,,2017Q1,2017-03,,,64000.0,45000.0
2017-03-01,66000.0,45000.0,09_2018.csv,,,2017Q1,2017-03,,,66000.0,45000.0
2017-03-01,,,07_2018.csv,,,2017Q1,2017-03,,,,
2017-03-01,62000.0,45000.0,08_2018.csv,,,2017Q1,2017-03,,,62000.0,45000.0
2017-03-01,62000.0,44000.0,10_2020.csv,,,2017Q1,2017-03,,,62000.0,44000.0
2017-03-01,66000.0,46000.0,06_2018.csv,,,2017Q1,2017-03,,,66000.0,46000.0
2017-03-01,67000.0,45000.0,06_2020.csv,,,2017Q1,2017-03,,,67000.0,45000.0
2017-03-01,65000.0,45000.0,01_2020.csv,,,2017Q1,2017-03,,,65000.0,45000.0
2017-03-01,63000.0,45000.0,11_2020.csv,,,2017Q1,2017-03,,,63000.0,45000.0
2017-03-01,66000.0,45000.0,12_2019.csv,,,2017Q1,2017-03,,,66000.0,45000.0
2017-03-01,66000.0,44000.0,06_2019.csv,,,2017Q1,2017-03,,,66000.0,44000.0
2017-03-01,65000.0,45000.0,07_2020.csv,,,2017Q1,2017-03,,,65000.0,45000.0
2017-03-01,63000.0,46000.0,02_2019.csv,,,2017Q1,2017-03,,,63000.0,46000.0
2017-03-01,67000.0,47000.0,08_2020.csv,,,2017Q1,2017-03,,,67000.0,47000.0
2017-03-01,67000.0,45000.0,05_2019.csv,,,2017Q1,2017-03,,,67000.0,45000.0
2017-03-01,63000.0,46000.0,01_2019.csv,,,2017Q1,2017-03,,,63000.0,46000.0
2017-03-01,65000.0,45000.0,02_2020.csv,,,2017Q1,2017-03,,,65000.0,45000.0
2017-03-01,56000.0,46000.0,09_2019.csv,76000.0,99000.0,2017Q1,2017-03,99000.0,76000.0,56000.0,46000.0
2017-03-01,62000.0,45000.0,11_2019.csv,,,2017Q1,2017-03,,,62000.0,45000.0
2017-03-01,67000.0,45000.0,11_2018.csv,,,2017Q1,2017-03,,,67000.0,45000.0
2017-03-01,63000.0,45000.0,07_2019.csv,,,2017Q1,2017-03,,,63000.0,45000.0
2017-03-01,64000.0,45000.0,03_2019.csv,,,2017Q1,2017-03,,,64000.0,45000.0
2017-03-01,65000.0,46000.0,05_2020.csv,,,2017Q1,2017-03,,,65000.0,46000.0
2017-03-01,64000.0,45000.0,03_2018.csv,,,2017Q1,2017-03,,,64000.0,45000.0
2017-04-01,63100.0,46300.0,02_2018.csv,,,2017Q2,2017-04,,,63100.0,46300.0
2017-04-01,63000.0,42000.0,11_2018.csv,,,2017Q2,2017-04,,,63000.0,42000.0
2017-04-01,61000.0,44000.0,02_2019.csv,,,2017Q2,2017-04,,,61000.0,44000.0
2017-04-01,64000.0,46000.0,09_2018.csv,,,2017Q2,2017-04,,,64000.0,46000.0
2017-04-01,61000.0,45000.0,01_2019.csv,,,2017Q2,2017-04,,,61000.0,45000.0
2017-04-01,63000.0,42000.0,12_2018.csv,,,2017Q2,2017-04,,,63000.0,42000.0
2017-04-01,62000.0,44000.0,03_2019.csv,,,2017Q2,2017-04,,,62000.0,44000.0
2017-04-01,63000.0,45000.0,03_2018.csv,,,2017Q2,2017-04,,,63000.0,45000.0
2017-05-01,61000.0,45000.0,04_2018.csv,,,2017Q2,2017-05,,,61000.0,45000.0
2017-05-01,63000.0,45000.0,09_2018.csv,,,2017Q2,2017-05,,,63000.0,45000.0
2017-05-01,61000.0,45000.0,08_2019.csv,,,2017Q2,2017-05,,,61000.0,45000.0
2017-05-01,62000.0,44000.0,03_2020.csv,,,2017Q2,2017-05,,,62000.0,44000.0
2017-05-01,66000.0,45000.0,06_2020.csv,,,2017Q2,2017-05,,,66000.0,45000.0
2017-05-01,62000.0,46000.0,03_2018.csv,,,2017Q2,2017-05,,,62000.0,46000.0
2017-05-01,60000.0,43000.0,01_2020.csv,,,2017Q2,2017-05,,,60000.0,43000.0
2017-05-01,63000.0,45000.0,08_2020.csv,,,2017Q2,2017-05,,,63000.0,45000.0
2017-05-01,61000.0,45000.0,03_2019.csv,,,2017Q2,2017-05,,,61000.0,45000.0
2017-05-01,60000.0,43000.0,11_2019.csv,,,2017Q2,2017-05,,,60000.0,43000.0
2017-05-01,62000.0,46000.0,06_2018.csv,,,2017Q2,2017-05,,,62000.0,46000.0
2017-05-01,62000.0,45000.0,06_2019.csv,,,2017Q2,2017-05,,,62000.0,45000.0
2017-05-01,61000.0,42000.0,12_2018.csv,,,2017Q2,2017-05,,,61000.0,42000.0
2017-05-01,61000.0,45000.0,08_2018.csv,,,2017Q2,2017-05,,,61000.0,45000.0
2017-05-01,60000.0,41000.0,10_2020.csv,,,2017Q2,2017-05,,,60000.0,41000.0
2017-05-01,60000.0,45000.0,12_2019.csv,,,2017Q2,2017-05,,,60000.0,45000.0
2017-05-01,59000.0,43000.0,09_2020.csv,,,2017Q2,2017-05,,,59000.0,43000.0
2017-05-01,54000.0,44000.0,09_2019.csv,72000.0,98000.0,2017Q2,2017-05,98000.0,72000.0,54000.0,44000.0
2017-05-01,60000.0,48000.0,02_2020.csv,,,2017Q2,2017-05,,,60000.0,48000.0
2017-05-01,62000.0,46000.0,11_2018.csv,,,2017Q2,2017-05,,,62000.0,46000.0
2017-05-01,61000.0,46000.0,07_2019.csv,,,2017Q2,2017-05,,,61000.0,46000.0
2017-05-01,,,07_2018.csv,,,2017Q2,2017-05,,,,
2017-05-01,64000.0,45000.0,05_2020.csv,,,2017Q2,2017-05,,,64000.0,45000.0
2017-05-01,60000.0,46000.0,05_2018.csv,,,2017Q2,2017-05,,,60000.0,46000.0
2017-05-01,61700.0,44900.0,02_2018.csv,,,2017Q2,2017-05,,,61700.0,44900.0
2017-05-01,60000.0,44000.0,02_2019.csv,,,2017Q2,2017-05,,,60000.0,44000.0
2017-05-01,62000.0,45000.0,07_2020.csv,,,2017Q2,2017-05,,,62000.0,45000.0
2017-05-01,65000.0,42000.0,04_2020.csv,,,2017Q2,2017-05,,,65000.0,42000.0
2017-05-01,62000.0,45000.0,05_2019.csv,,,2017Q2,2017-05,,,62000.0,45000.0
2017-05-01,61000.0,44000.0,10_2019.csv,,,2017Q2,2017-05,,,61000.0,44000.0
2017-05-01,61000.0,45000.0,11_2020.csv,,,2017Q2,2017-05,,,61000.0,45000.0
2017-05-01,59000.0,46000.0,01_2019.csv,,,2017Q2,2017-05,,,59000.0,46000.0
2017-05-01,61000.0,44000.0,04_2019.csv,,,2017Q2,2017-05,,,61000.0,44000.0
2017-06-01,61000.0,43000.0,11_2018.csv,,,2017Q2,2017-06,,,61000.0,43000.0
2017-06-01,61100.0,44600.0,02_2018.csv,,,2017Q2,2017-06,,,61100.0,44600.0
2017-06-01,61000.0,44000.0,03_2018.csv,,,2017Q2,2017-06,,,61000.0,44000.0
2017-06-01,58000.0,45000.0,01_2019.csv,,,2017Q2,2017-06,,,58000.0,45000.0
2017-06-01,59000.0,45000.0,12_2018.csv,,,2017Q2,2017-06,,,59000.0,45000.0
2017-06-01,60000.0,46000.0,03_2019.csv,,,2017Q2,2017-06,,,60000.0,46000.0
2017-06-01,61000.0,45000.0,02_2019.csv,,,2017Q2,2017-06,,,61000.0,45000.0
2017-06-01,61000.0,45000.0,09_2018.csv,,,2017Q2,2017-06,,,61000.0,45000.0
2017-07-01,60000.0,43000.0,05_2019.csv,,,2017Q3,2017-07,,,60000.0,43000.0
2017-07-01,55000.0,42000.0,12_2018.csv,,,2017Q3,2017-07,,,55000.0,42000.0
2017-07-01,58000.0,44000.0,11_2018.csv,,,2017Q3,2017-07,,,58000.0,44000.0
2017-07-01,57000.0,45000.0,08_2020.csv,,,2017Q3,2017-07,,,57000.0,45000.0
2017-07-01,61000.0,47000.0,06_2019.csv,,,2017Q3,2017-07,,,61000.0,47000.0
2017-07-01,60000.0,43000.0,02_2020.csv,,,2017Q3,2017-07,,,60000.0,43000.0
2017-07-01,60000.0,47000.0,11_2020.csv,,,2017Q3,2017-07,,,60000.0,47000.0
2017-07-01,58000.0,43000.0,05_2020.csv,,,2017Q3,2017-07,,,58000.0,43000.0
2017-07-01,62000.0,42000.0,04_2020.csv,,,2017Q3,2017-07,,,62000.0,42000.0
2017-07-01,57000.0,42000.0,06_2020.csv,,,2017Q3,2017-07,,,57000.0,42000.0
2017-07-01,56000.0,41000.0,09_2019.csv,70000.0,92000.0,2017Q3,2017-07,92000.0,70000.0,56000.0,41000.0
2017-07-01,61000.0,45000.0,03_2020.csv,,,2017Q3,2017-07,,,61000.0,45000.0
2017-07-01,58000.0,47000.0,10_2019.csv,,,2017Q3,2017-07,,,58000.0,47000.0
2017-07-01,57000.0,47000.0,04_2019.csv,,,2017Q3,2017-07,,,57000.0,47000.0
2017-07-01,56000.0,47000.0,01_2020.csv,,,2017Q3,2017-07,,,56000.0,47000.0
2017-07-01,59000.0,45000.0,05_2018.csv,,,2017Q3,2017-07,,,59000.0,45000.0
2017-07-01,57000.0,45000.0,07_2019.csv,,,2017Q3,2017-07,,,57000.0,45000.0
2017-07-01,59000.0,47000.0,03_2019.csv,,,2017Q3,2017-07,,,59000.0,47000.0
2017-07-01,58000.0,43000.0,04_2018.csv,,,2017Q3,2017-07,,,58000.0,43000.0
2017-07-01,58000.0,46000.0,09_2018.csv,,,2017Q3,2017-07,,,58000.0,46000.0
2017-07-01,58000.0,46000.0,08_2019.csv,,,2017Q3,2017-07,,,58000.0,46000.0
2017-07-01,58000.0,46000.0,08_2018.csv,,,2017Q3,2017-07,,,58000.0,46000.0
2017-07-01,58000.0,46000.0,10_2020.csv,,,2017Q3,2017-07,,,58000.0,46000.0
2017-07-01,59000.0,43000.0,03_2018.csv,,,2017Q3,2017-07,,,59000.0,43000.0
2017-07-01,59200.0,45800.0,02_2018.csv,,,2017Q3,2017-07,,,59200.0,45800.0
2017-07-01,58000.0,46000.0,07_2020.csv,,,2017Q3,2017-07,,,58000.0,46000.0
2017-07-01,,,07_2018.csv,,,2017Q3,2017-07,,,,
2017-07-01,58000.0,46000.0,11_2019.csv,,,2017Q3,2017-07,,,58000.0,46000.0
2017-07-01,57000.0,44000.0,09_2020.csv,,,2017Q3,2017-07,,,57000.0,44000.0
2017-07-01,58000.0,44000.0,06_2018.csv,,,2017Q3,2017-07,,,58000.0,44000.0
2017-07-01,58000.0,44000.0,12_2019.csv,,,2017Q3,2017-07,,,58000.0,44000.0
2017-07-01,60000.0,43000.0,02_2019.csv,,,2017Q3,2017-07,,,60000.0,43000.0
2017-07-01,56000.0,43000.0,01_2019.csv,,,2017Q3,2017-07,,,56000.0,43000.0
2017-08-01,56000.0,45000.0,09_2018.csv,,,2017Q3,2017-08,,,56000.0,45000.0
2017-08-01,53000.0,42000.0,12_2018.csv,,,2017Q3,2017-08,,,53000.0,42000.0
2017-08-01,58000.0,42000.0,02_2019.csv,,,2017Q3,2017-08,,,58000.0,42000.0
2017-08-01,55000.0,42000.0,01_2019.csv,,,2017Q3,2017-08,,,55000.0,42000.0
2017-08-01,56000.0,46000.0,03_2019.csv,,,2017Q3,2017-08,,,56000.0,46000.0
2017-08-01,57300.0,44500.0,02_2018.csv,,,2017Q3,2017-08,,,57300.0,44500.0
2017-08-01,56000.0,45000.0,11_2018.csv,,,2017Q3,2017-08,,,56000.0,45000.0
2017-08-01,57000.0,44000.0,03_2018.csv,,,2017Q3,2017-08,,,57000.0,44000.0
2017-09-01,52000.0,41000.0,07_2019.csv,,,2017Q3,2017-09,,,52000.0,41000.0
2017-09-01,53000.0,55000.0,04_2019.csv,,,2017Q3,2017-09,,,53000.0,55000.0
2017-09-01,54000.0,42000.0,04_2018.csv,,,2017Q3,2017-09,,,54000.0,42000.0
2017-09-01,56000.0,43000.0,07_2020.csv,,,2017Q3,2017-09,,,56000.0,43000.0
2017-09-01,55000.0,45000.0,11_2019.csv,,,2017Q3,2017-09,,,55000.0,45000.0
2017-09-01,54000.0,46000.0,11_2018.csv,,,2017Q3,2017-09,,,54000.0,46000.0
2017-09-01,55000.0,45000.0,09_2018.csv,,,2017Q3,2017-09,,,55000.0,45000.0
2017-09-01,54000.0,40000.0,04_2020.csv,,,2017Q3,2017-09,,,54000.0,40000.0
2017-09-01,53000.0,41000.0,01_2019.csv,,,2017Q3,2017-09,,,53000.0,41000.0
2017-09-01,57000.0,45000.0,11_2020.csv,,,2017Q3,2017-09,,,57000.0,45000.0
2017-09-01,54000.0,42000.0,10_2020.csv,,,2017Q3,2017-09,,,54000.0,42000.0
2017-09-01,53000.0,40000.0,09_2019.csv,66000.0,93000.0,2017Q3,2017-09,93000.0,66000.0,53000.0,40000.0
2017-09-01,55000.0,42000.0,05_2020.csv,,,2017Q3,2017-09,,,55000.0,42000.0
2017-09-01,,,07_2018.csv,,,2017Q3,2017-09,,,,
2017-09-01,55000.0,47000.0,10_2019.csv,,,2017Q3,2017-09,,,55000.0,47000.0
2017-09-01,56000.0,43000.0,08_2018.csv,,,2017Q3,2017-09,,,56000.0,43000.0
2017-09-01,55000.0,42000.0,12_2019.csv,,,2017Q3,2017-09,,,55000.0,42000.0
2017-09-01,56000.0,42000.0,02_2020.csv,,,2017Q3,2017-09,,,56000.0,42000.0
2017-09-01,55000.0,40000.0,02_2019.csv,,,2017Q3,2017-09,,,55000.0,40000.0
2017-09-01,58000.0,41000.0,05_2019.csv,,,2017Q3,2017-09,,,58000.0,41000.0
2017-09-01,53000.0,41000.0,01_2020.csv,,,2017Q3,2017-09,,,53000.0,41000.0
2017-09-01,53000.0,39000.0,12_2018.csv,,,2017Q3,2017-09,,,53000.0,39000.0
2017-09-01,56000.0,43000.0,03_2018.csv,,,2017Q3,2017-09,,,56000.0,43000.0
2017-09-01,56200.0,43600.0,02_2018.csv,,,2017Q3,2017-09,,,56200.0,43600.0
2017-09-01,54000.0,41000.0,09_2020.csv,,,2017Q3,2017-09,,,54000.0,41000.0
2017-09-01,54000.0,42000.0,08_2019.csv,,,2017Q3,2017-09,,,54000.0,42000.0
2017-09-01,55000.0,42000.0,05_2018.csv,,,2017Q3,2017-09,,,55000.0,42000.0
2017-09-01,57000.0,42000.0,03_2020.csv,,,2017Q3,2017-09,,,57000.0,42000.0
2017-09-01,54000.0,44000.0,03_2019.csv,,,2017Q3,2017-09,,,54000.0,44000.0
2017-09-01,54000.0,44000.0,06_2018.csv,,,2017Q3,2017-09,,,54000.0,44000.0
2017-09-01,54000.0,40000.0,08_2020.csv,,,2017Q3,2017-09,,,54000.0,40000.0
2017-09-01,54000.0,41000.0,06_2020.csv,,,2017Q3,2017-09,,,54000.0,41000.0
2017-09-01,57000.0,45000.0,06_2019.csv,,,2017Q3,2017-09,,,57000.0,45000.0
2017-10-01,53000.0,40000.0,02_2019.csv,,,2017Q4,2017-10,,,53000.0,40000.0
2017-10-01,50000.0,41000.0,12_2018.csv,,,2017Q4,2017-10,,,50000.0,41000.0
2017-10-01,53000.0,42000.0,09_2018.csv,,,2017Q4,2017-10,,,53000.0,42000.0
2017-10-01,53900.0,41900.0,02_2018.csv,,,2017Q4,2017-10,,,53900.0,41900.0
2017-10-01,52000.0,40000.0,01_2019.csv,,,2017Q4,2017-10,,,52000.0,40000.0
2017-10-01,54000.0,43000.0,03_2018.csv,,,2017Q4,2017-10,,,54000.0,43000.0
2017-10-01,53000.0,42000.0,03_2019.csv,,,2017Q4,2017-10,,,53000.0,42000.0
2017-10-01,53000.0,42000.0,11_2018.csv,,,2017Q4,2017-10,,,53000.0,42000.0
2017-11-01,51000.0,39000.0,04_2020.csv,,,2017Q4,2017-11,,,51000.0,39000.0
2017-11-01,52000.0,41000.0,11_2018.csv,,,2017Q4,2017-11,,,52000.0,41000.0
2017-11-01,53000.0,41000.0,09_2019.csv,68000.0,92000.0,2017Q4,2017-11,92000.0,68000.0,53000.0,41000.0
2017-11-01,52000.0,39000.0,05_2019.csv,,,2017Q4,2017-11,,,52000.0,39000.0
2017-11-01,53000.0,45000.0,10_2019.csv,,,2017Q4,2017-11,,,53000.0,45000.0
2017-11-01,53000.0,48000.0,04_2019.csv,,,2017Q4,2017-11,,,53000.0,48000.0
2017-11-01,52000.0,40000.0,06_2020.csv,,,2017Q4,2017-11,,,52000.0,40000.0
2017-11-01,53000.0,40000.0,05_2020.csv,,,2017Q4,2017-11,,,53000.0,40000.0
2017-11-01,51000.0,40000.0,08_2019.csv,,,2017Q4,2017-11,,,51000.0,40000.0
2017-11-01,52000.0,41000.0,11_2020.csv,,,2017Q4,2017-11,,,52000.0,41000.0
2017-11-01,54000.0,41000.0,02_2020.csv,,,2017Q4,2017-11,,,54000.0,41000.0
2017-11-01,52000.0,40000.0,02_2019.csv,,,2017Q4,2017-11,,,52000.0,40000.0
2017-11-01,52000.0,40000.0,06_2019.csv,,,2017Q4,2017-11,,,52000.0,40000.0
2017-11-01,53000.0,40000.0,07_2020.csv,,,2017Q4,2017-11,,,53000.0,40000.0
2017-11-01,51700.0,40500.0,02_2018.csv,,,2017Q4,2017-11,,,51700.0,40500.0
2017-11-01,52000.0,39000.0,08_2020.csv,,,2017Q4,2017-11,,,52000.0,39000.0
2017-11-01,52000.0,40000.0,04_2018.csv,,,2017Q4,2017-11,,,52000.0,40000.0
2017-11-01,52000.0,40000.0,06_2018.csv,,,2017Q4,2017-11,,,52000.0,40000.0
2017-11-01,52000.0,57000.0,11_2019.csv,,,2017Q4,2017-11,,,52000.0,57000.0
2017-11-01,52000.0,42000.0,08_2018.csv,,,2017Q4,2017-11,,,52000.0,42000.0
2017-11-01,53000.0,40000.0,09_2020.csv,,,2017Q4,2017-11,,,53000.0,40000.0
2017-11-01,,,07_2018.csv,,,2017Q4,2017-11,,,,
2017-11-01,52000.0,40000.0,09_2018.csv,,,2017Q4,2017-11,,,52000.0,40000.0
2017-11-01,52000.0,40000.0,03_2018.csv,,,2017Q4,2017-11,,,52000.0,40000.0
2017-11-01,53000.0,40000.0,03_2019.csv,,,2017Q4,2017-11,,,53000.0,40000.0
2017-11-01,52000.0,41000.0,01_2020.csv,,,2017Q4,2017-11,,,52000.0,41000.0
2017-11-01,51000.0,41000.0,01_2019.csv,,,2017Q4,2017-11,,,51000.0,41000.0
2017-11-01,52000.0,40000.0,10_2020.csv,,,2017Q4,2017-11,,,52000.0,40000.0
2017-11-01,56000.0,41000.0,03_2020.csv,,,2017Q4,2017-11,,,56000.0,41000.0
2017-11-01,52000.0,39000.0,12_2019.csv,,,2017Q4,2017-11,,,52000.0,39000.0
2017-11-01,52000.0,41000.0,05_2018.csv,,,2017Q4,2017-11,,,52000.0,41000.0
2017-11-01,51000.0,40000.0,07_2019.csv,,,2017Q4,2017-11,,,51000.0,40000.0
2017-11-01,55000.0,41000.0,12_2018.csv,,,2017Q4,2017-11,,,55000.0,41000.0
2017-12-01,55100.0,41900.0,02_2018.csv,,,2017Q4,2017-12,,,55100.0,41900.0
2017-12-01,50000.0,41000.0,03_2018.csv,,,2017Q4,2017-12,,,50000.0,41000.0
2017-12-01,66000.0,56000.0,01_2019.csv,,,2017Q4,2017-12,,,66000.0,56000.0
2017-12-01,,,12_2018.csv,,,2017Q4,2017-12,,,,
2017-12-01,55000.0,40000.0,03_2019.csv,,,2017Q4,2017-12,,,55000.0,40000.0
2017-12-01,55000.0,42000.0,11_2018.csv,,,2017Q4,2017-12,,,55000.0,42000.0
2017-12-01,51000.0,41000.0,02_2019.csv,,,2017Q4,2017-12,,,51000.0,41000.0
2017-12-01,51000.0,40000.0,09_2018.csv,,,2017Q4,2017-12,,,51000.0,40000.0
2018-01-01,55300.0,42200.0,02_2018.csv,,,2018Q1,2018-01,,,55300.0,42200.0
2018-01-01,65000.0,47000.0,07_2020.csv,,,2018Q1,2018-01,,,65000.0,47000.0
2018-01-01,66000.0,50000.0,01_2020.csv,,,2018Q1,2018-01,,,66000.0,50000.0
2018-01-01,67000.0,42000.0,04_2018.csv,,,2018Q1,2018-01,,,67000.0,42000.0
2018-01-01,65000.0,55000.0,01_2022.csv,,,2018Q1,2018-01,,,65000.0,55000.0
2018-01-01,71000.0,56000.0,03_2018.csv,,,2018Q1,2018-01,,,71000.0,56000.0
2018-01-01,66000.0,56000.0,01_2021.csv,,,2018Q1,2018-01,,,66000.0,56000.0
