2015/01/17, 68710.03751515353
2015/01/22, 68174.7406972774
2015/01/24, 67257.53533813167
2015/01/29, 66441.5037555364
2015/02/04, 65381.08046177136
2015/02/09, 64656.956873120245
2015/02/12, 63821.4296554459
2015/02/17, 63430.646613012796
2015/02/20, 62714.79126245326
2015/02/25, 62308.97066419279
2015/03/02, 61699.73206797191
2015/03/08, 61405.72991031023
2015/03/14, 61399.66667452009
2015/03/20, 61406.18259533528
2015/03/25, 61993.397379200804
2015/03/31, 62930.51711084237
2015/04/06, 63838.836472480776
2015/04/12, 64499.52188349365
2015/04/18, 64862.35731413186
2015/04/24, 64366.104784846495
2015/04/30, 63975.01921751839
2015/05/04, 63341.411077448676
2015/05/09, 62947.42421064181
2015/05/14, 62524.50574090026
2015/05/20, 62423.528348952284
2015/05/25, 62347.863471547505
2015/05/31, 62263.677774615164
2015/06/06, 62188.35372999149
2015/06/12, 62027.367046384024
2015/06/18, 61774.38797214374
2015/06/24, 61517.231261815075
2015/06/30, 61243.48005257982
2015/07/06, 61010.3447497593
2015/07/12, 60769.89858378413
2015/07/18, 60608.93462236208
2015/07/24, 60409.69351660895
2015/07/30, 60249.55079988805
2015/08/05, 60054.59444909736
2015/08/11, 59698.7217452731
2015/08/16, 59281.73177274858
2015/08/22, 58733.997263384284
2015/08/28, 58285.288202040654
2015/09/01, 57730.20414770607
2015/09/07, 57400.40298761851
2015/09/13, 57376.4765263851
2015/09/19, 57434.07726639144
2015/09/24, 57592.110065896006
2015/09/30, 57839.86709502584
2015/10/06, 58014.51549260915
2015/10/12, 57834.55578418699
2015/10/18, 57383.47256768141
2015/10/24, 56944.57647219839
2015/10/30, 56440.939232655786
2015/11/04, 55965.15290036901
2015/11/10, 55489.366568082216
2015/11/15, 55084.754776560294
2015/11/20, 54464.68527196215
2015/11/25, 54020.34725578505
2015/12/01, 53597.535670007754
2015/12/06, 53627.9975998188
2015/12/10, 53652.36714366764
2016/01/07, 57398.63065715677
2016/01/13, 57429.646440237106
2016/01/19, 57143.30430001329
2016/01/25, 56707.843760523974
2016/01/31, 56279.40397057208
2016/02/05, 55733.52618835817
2016/02/10, 55295.95748991685
2016/02/15, 54600.07162667789
2016/02/20, 54109.65446647814
2016/02/24, 53283.95698077642
2016/02/29, 52788.98901873747
2016/03/03, 51936.05498402823
2016/03/08, 51540.34001010192
2016/03/09, 50638.66688769501
2016/03/14, 49795.88682958945
2016/03/18, 48597.427476737794
2016/03/22, 47462.503006063474
2016/03/26, 46352.87644281317
2016/03/30, 45273.09188238127
2016/04/05, 44766.08465431882
2016/04/10, 45196.135428121794
2016/04/15, 46420.705006525764
2016/04/19, 47671.384810482064
2016/04/23, 48845.06846042072
2016/04/28, 49936.653010505746
2016/05/03, 50530.357803922394
2016/05/09, 50326.73672642991
2016/05/12, 49477.05196423385
2016/05/16, 48489.07004069566
2016/05/18, 47324.40892425341
2016/05/21, 46397.41058961145
2016/05/24, 45255.70542419673
2016/05/27, 44212.21509522507
2016/06/02, 43128.20556437777
2016/06/07, 42777.92684619891
2016/06/13, 42954.13739402895
2016/06/19, 43685.22370949401
2016/06/25, 44544.803983434744
2016/07/01, 45260.38240735963
2016/07/07, 45803.158611265506
2016/07/13, 46376.950598251715
2016/07/19, 46890.92643215443
2016/07/25, 47452.05891584254
2016/07/31, 47770.44542378966
2016/08/06, 47651.835615965974
2016/08/12, 47209.05975003558
2016/08/17, 46785.02968706585
2016/08/23, 46236.71495046705
2016/08/28, 45792.60902518376
2016/09/03, 45352.100508754345
2016/09/09, 44933.87271812957
2016/09/14, 44478.97456628464
2016/09/20, 44048.551454149376
2016/09/26, 43587.74553409866
2016/10/02, 43131.3704402023
2016/10/08, 42703.13109238594
2016/10/13, 42193.807625945294
2016/10/19, 41760.02974543601
2016/10/25, 41402.18223312944
2016/10/31, 41080.39024476295
2016/11/06, 40636.81531531243
2016/11/11, 40239.37020926869
2016/11/17, 40167.88621397878
2016/11/24, 40258.09627980518
2016/11/28, 40772.12592941016
2016/12/28, 52334.537195534474
2017/01/02, 51953.66658714588
2017/01/06, 51062.23276887715
2017/01/10, 49972.56602249351
2017/01/13, 48775.41218091948
2017/01/16, 47703.490717457506
2017/01/19, 46621.03699198899
2017/01/25, 45454.45259291945
2017/01/30, 44589.33378628579
2017/02/05, 44481.29547522262
2017/02/11, 44513.78820035441
2017/02/17, 44651.14381113874
2017/02/23, 44757.483638842765
2017/03/01, 44819.51520500342
2017/03/07, 44916.993380398766
2017/03/12, 45072.07229580045
2017/03/18, 45147.39634042412
2017/03/24, 44997.42991673898
2017/03/30, 44536.87513663224
2017/04/04, 43892.3648322091
2017/04/10, 43360.29645817619
2017/04/13, 42586.969600039825
2017/04/18, 42194.38102697703
2017/04/22, 41720.663559218665
2017/04/28, 41826.175650168574
2017/05/03, 42152.15786009455
2017/05/09, 42985.153177109285
2017/05/15, 43862.45675566736
2017/05/21, 44574.131832742
2017/05/27, 45147.39634042412
2017/06/02, 45258.16699428247
2017/06/08, 45109.90473450284
2017/06/14, 44892.45342015938
2017/06/20, 44604.30364893579
2017/06/26, 44264.00037590384
2017/07/02, 43819.8364278971
2017/07/07, 43388.147365432014
2017/07/13, 42946.826530874285
2017/07/19, 42629.210142711134
2017/07/25, 42515.485604749905
2017/07/31, 42444.592386280565
2017/08/06, 42493.331473978236
2017/08/12, 42515.485604749905
2017/08/18, 42515.485604749905
2017/08/24, 42453.45403858925
2017/08/29, 42215.55275737963
2017/09/04, 41937.115097404225
2017/09/11, 41700.84656751741
2017/09/17, 41357.93227193023
